    1  7.0827e+02  2.4174    
    2  1.0173e+03  2.5837    
    3  1.2765e+03  2.6762    
    4  1.5728e+03  2.7926    
    5  1.8206e+03  3.0112    
    6  2.0076e+03  3.3071    
    7  2.0969e+03  3.7067    
    8  2.1872e+03  4.2320    
    9  2.3041e+03  5.0080    
   10  2.3342e+03  5.7113    
   11  2.4253e+03  6.3372    
   12  2.5537e+03  7.0123    
   13  2.7758e+03  7.0807    
   14  3.1072e+03  6.9697    
   15  3.3650e+03  6.8862    
   16  3.6119e+03  6.9790    
   17  3.8238e+03  7.3245    
   18  3.9896e+03  8.0486    
   19  4.0729e+03  9.2532    
   20  4.2876e+03  1.1510e+01
   21  4.4824e+03  1.4371e+01
   22  4.6902e+03  1.7307e+01
   23  4.8013e+03  1.8913e+01
   24  4.9096e+03  2.0168e+01
   25  5.0678e+03  2.1496e+01
   26  5.2061e+03  2.1869e+01
   27  5.5602e+03  2.1505e+01
   28  5.7414e+03  2.1072e+01
   29  6.1185e+03  2.0507e+01
   30  6.3737e+03  2.0096e+01
   31  6.6430e+03  1.9912e+01
   32  6.9768e+03  2.0103e+01
   33  7.3279e+03  2.0922e+01
   34  7.3922e+03  2.1272e+01
   35  7.6888e+03  2.2998e+01
   36  7.8865e+03  2.4651e+01
   37  8.0869e+03  2.6657e+01
   38  8.1812e+03  2.7685e+01
   39  8.2762e+03  2.8814e+01
   40  8.3857e+03  3.0219e+01
   41  8.5250e+03  3.2277e+01
   42  8.6835e+03  3.5215e+01
   43  8.7585e+03  3.6923e+01
   44  8.8677e+03  3.8278e+01
   45  8.9677e+03  4.0035e+01
   46  9.2909e+03  4.3571e+01
   47  9.5929e+03  4.5976e+01
   48  9.9220e+03  4.7123e+01
   49  1.0157e+04  4.7291e+01
   50  1.0499e+04  4.6954e+01
   51  1.0945e+04  4.5808e+01
   52  1.1271e+04  4.4968e+01
   53  1.1716e+04  4.3570e+01
   54  1.2305e+04  4.1842e+01
   55  1.2811e+04  4.0442e+01
   56  1.3028e+04  3.9882e+01
   57  1.3281e+04  3.9245e+01
   58  1.3607e+04  3.8405e+01
   59  1.3910e+04  3.7742e+01
   60  1.4273e+04  3.6976e+01
   61  1.4685e+04  3.6133e+01
   62  1.4988e+04  3.5595e+01
