    1  1.4971e+04  1.2149e+02
    2  1.4038e+04  1.2085e+02
    3  1.2766e+04  1.1981e+02
    4  1.1535e+04  1.1878e+02
    5  1.0884e+04  1.1750e+02
    6  1.0178e+04  1.1520e+02
    7  9.5493e+03  1.1070e+02
    8  9.0796e+03  1.0405e+02
    9  8.7455e+03  9.7742e+01
   10  8.3692e+03  9.0335e+01
   11  8.0221e+03  8.4301e+01
   12  7.4996e+03  7.8484e+01
   13  7.0350e+03  7.5138e+01
   14  6.4100e+03  7.2970e+01
   15  5.6916e+03  7.1563e+01
   16  5.2297e+03  7.0005e+01
   17  4.9693e+03  6.7612e+01
   18  4.6631e+03  6.1852e+01
   19  4.2734e+03  5.4514e+01
   20  3.7936e+03  5.0138e+01
   21  3.2362e+03  4.7967e+01
   22  2.6120e+03  4.6280e+01
   23  2.3242e+03  4.3682e+01
   24  1.9683e+03  4.0743e+01
   25  1.4516e+03  3.8638e+01
   26  9.4916e+02  3.7083e+01
   27  5.6795e+02  3.5246e+01
