 1.4988e+04  2.1088    
 1.4127e+04  2.0899    
 1.3318e+04  2.0449    
 1.2691e+04  1.9996    
 1.1908e+04  1.9235    
 1.1007e+04  1.8736    
 1.0184e+04  1.7457    
 9.4513e+03  1.5970    
 8.7189e+03  1.4483    
 8.1177e+03  1.3562    
 7.2948e+03  1.2699    
 6.4723e+03  1.2094    
 5.8197e+03  1.1745    
 5.0884e+03  1.1138    
 3.9395e+03  1.0281    
 3.1697e+03  1.0090    
