 1.4992e+04  2.3783    
 1.4717e+04  2.3374    
 1.3790e+04  2.2046    
 1.2732e+04  2.1083    
 1.1531e+04  2.0538    
 1.0383e+04  2.0096    
 9.3637e+03  1.8873    
 8.2912e+03  1.6616    
 7.5060e+03  1.4611    
 6.9043e+03  1.3328    
 5.8464e+03  1.2262    
 5.2852e+03  1.1963    
 4.3974e+03  1.1308    
 3.6267e+03  1.0443    
 3.1697e+03  1.0142    
 2.6219e+03  1.0101    
