    1  1.2022e+03  2.6229    
    2  2.1397e+03  2.8947    
    3  2.5354e+03  3.1333    
    4  3.3058e+03  4.0629    
    5  3.7567e+03  5.0528    
    6  4.4025e+03  5.7856    
    7  4.9697e+03  5.9184    
    8  5.5389e+03  6.3021    
    9  5.9897e+03  7.2920    
   10  6.5966e+03  9.3312    
   11  6.9796e+03  1.1076e+01
   12  7.3637e+03  1.2972e+01
   13  8.1412e+03  1.4805e+01
   14  9.5698e+03  1.4911e+01
   15  1.0678e+04  1.4976e+01
   16  1.1767e+04  1.5745e+01
   17  1.2839e+04  1.7418e+01
   18  1.3542e+04  1.9254e+01
   19  1.4403e+04  2.2289e+01
   20  1.4980e+04  2.3576e+01
